date,actual,predicted,residual,abs_error,squared_error,model_family,spec,dataset,vix_lag1,sentiment_extreme_lag1,vix_regime,sentiment_regime,rolling_mae_20,rolling_rmse_20,rolling_mean_residual_20
2024-07-18,-0.0047615639049825,0.0039082178846001625,-0.008669781789582663,0.008669781789582663,7.516511627897916e-05,xgboost,sentiment_mean_only,test,14.48,0.3131313131313131,normal_vix,normal_extreme_sentiment,0.010040546042291338,0.012872878510482777,-0.001458179679302268
2024-07-19,-0.0093032208057051,0.0005493046483024955,-0.009852525454007596,0.009852525454007596,9.70722578218676e-05,xgboost,sentiment_mean_only,test,15.93,0.3695652173913043,normal_vix,normal_extreme_sentiment,0.00991615273762126,0.012765200776312696,-0.0013337863746321892
2024-07-22,0.0152625290251274,0.01087841298431158,0.00438411604081582,0.00438411604081582,1.922047345933858e-05,xgboost,sentiment_mean_only,test,16.52,0.3555555555555555,normal_vix,normal_extreme_sentiment,0.00953254038479185,0.012515733297562668,-0.0005117624177211965
2024-07-23,-0.0034630721631034,0.003488569986075163,-0.006951642149178563,0.006951642149178563,4.832532857023595e-05,xgboost,sentiment_mean_only,test,14.91,0.3012048192771084,normal_vix,normal_extreme_sentiment,0.009070218470775241,0.01208060246528234,-4.9440503704587664e-05
2024-07-24,-0.0372309086993842,0.004663724917918444,-0.04189463361730265,0.04189463361730265,0.001755160325928025,xgboost,sentiment_mean_only,test,14.72,0.2666666666666666,normal_vix,normal_extreme_sentiment,0.01045848096331336,0.014957172123749812,-0.0028506413728967323
2024-07-25,-0.0106601491773646,0.0033010055776685476,-0.013961154755033147,0.013961154755033147,0.00019491384209398464,xgboost,sentiment_mean_only,test,18.04,0.3333333333333333,normal_vix,normal_extreme_sentiment,0.01096649286614304,0.015255829759693633,-0.0037387449455703672
2024-07-26,0.0102013275853216,0.0011315919691696763,0.009069735616151924,0.009069735616151924,8.226010414689471e-05,xgboost,sentiment_mean_only,test,18.46,0.313953488372093,normal_vix,normal_extreme_sentiment,0.011239011878868485,0.015368746214392567,-0.0031042903966806193
2024-07-29,0.0018816767168404,0.0024907831102609634,-0.0006091063934205634,0.0006091063934205634,3.7101059850580613e-07,xgboost,sentiment_mean_only,test,16.39,0.358695652173913,normal_vix,normal_extreme_sentiment,0.011086813328993214,0.015347627243685795,-0.0029520918468053485
2024-07-30,-0.0139067316001359,0.0021366369910538197,-0.016043368591189718,0.016043368591189718,0.00025738967575277276,xgboost,sentiment_mean_only,test,16.6,0.2621359223300971,normal_vix,normal_extreme_sentiment,0.011469377981358605,0.01564921081722826,-0.004173864053558929
2024-07-31,0.0296761534039154,0.034831926226615906,-0.005155772822700504,0.005155772822700504,2.6581993399297127e-05,xgboost,sentiment_mean_only,test,17.69,0.38,normal_vix,normal_extreme_sentiment,0.010890477013043465,0.01523896022767897,-0.005268342304144119
2024-08-01,-0.0246812141310496,0.003596419235691428,-0.02827763336674103,0.02827763336674103,0.0007996245488238257,xgboost,sentiment_mean_only,test,16.36,0.3669724770642202,normal_vix,normal_extreme_sentiment,0.011752695089909006,0.01631319962174398,-0.00723388756395268
2024-08-02,-0.0240850689020844,-0.0015531254466623068,-0.022531943455422095,0.022531943455422095,0.0005076884758783385,xgboost,sentiment_mean_only,test,18.59,0.2903225806451613,normal_vix,normal_extreme_sentiment,0.012541426771910566,0.017006523568787534,-0.00869835022749333
2024-08-05,-0.0300379973737647,0.0024378658272325993,-0.032475863200997296,0.032475863200997296,0.0010546816906498904,xgboost,sentiment_mean_only,test,23.39,0.3378378378378378,normal_vix,normal_extreme_sentiment,0.014122254002941575,0.018491052079508383,-0.010279177458524339
2024-08-06,0.0101610058221615,-0.025647129863500595,0.035808135685662094,0.035808135685662094,0.001282222581282787,xgboost,sentiment_mean_only,test,38.57,0.2222222222222222,high_vix,normal_extreme_sentiment,0.015447635060224346,0.020042583604310767,-0.008953796401241571
2024-08-07,-0.0117152035685496,0.0045241485349833965,-0.016239352103532997,0.016239352103532997,0.00026371655674252154,xgboost,sentiment_mean_only,test,27.71,0.3777777777777777,high_vix,normal_extreme_sentiment,0.015970266215972036,0.020327731643091655,-0.01005510045584718
2024-08-08,0.0301253904097342,0.0033010055776685476,0.026824384832065652,0.026824384832065652,0.0007195476216187538,xgboost,sentiment_mean_only,test,27.85,0.2906976744186046,high_vix,normal_extreme_sentiment,0.016239471691945985,0.02064484886262217,-0.007641867448614561
2024-08-09,0.0053770818844463,-0.003009531879797578,0.008386613764243878,0.008386613764243878,7.033529043060487e-05,xgboost,sentiment_mean_only,test,23.79,0.4084507042253521,normal_vix,normal_extreme_sentiment,0.01616431886722724,0.020611556714397673,-0.007717020273333304
2024-08-12,0.0015614407091108,0.0008879855158738792,0.0006734551932369207,0.0006734551932369207,4.535418972977782e-07,xgboost,sentiment_mean_only,test,20.37,0.3380281690140845,normal_vix,normal_extreme_sentiment,0.016159596710656463,0.020611391604980153,-0.007644952597438835
2024-08-13,0.0247373173144625,0.0007185983704403043,0.024018718944022195,0.024018718944022195,0.0005768988597119307,xgboost,sentiment_mean_only,test,20.71,0.3103448275862069,normal_vix,normal_extreme_sentiment,0.017353383265684627,0.021299609963641917,-0.006436867258064781
2024-08-14,0.0008546085488768,0.003052010200917721,-0.0021974016520409207,0.0021974016520409207,4.828574020392168e-06,xgboost,sentiment_mean_only,test,18.12,0.4,normal_vix,normal_extreme_sentiment,0.015701266971367412,0.01979451675225521,-0.004784750963747563
2024-08-15,0.0242772947118613,-0.0008843648829497397,0.02516165959481104,0.02516165959481104,0.0006331091135651465,xgboost,sentiment_mean_only,test,16.19,0.3333333333333333,normal_vix,normal_extreme_sentiment,0.01652586086162883,0.020487071370003582,-0.003093178894527877
2024-08-16,0.0009420394090494,-0.0011975496308878064,0.0021395890399372062,0.0021395890399372062,4.577841259819416e-06,xgboost,sentiment_mean_only,test,15.23,0.4363636363636363,normal_vix,high_extreme_sentiment,0.01614021404092531,0.020373889478730322,-0.002493573169830637
2024-08-19,0.0131368223518544,0.0006885846378281713,0.012448237714026228,0.012448237714026228,0.00015495862218490493,xgboost,sentiment_mean_only,test,14.8,0.2745098039215686,normal_vix,normal_extreme_sentiment,0.01654342012458583,0.020539773122597933,-0.0020903670861701167
