date,sentiment_mean,sentiment_std,sentiment_extreme,article_count
2021-01-17,0.05116529663910671,0.4956101945047871,0.21768707482993196,147
2021-01-18,-0.01703689635751095,0.5849059514575704,0.2765957446808511,141
2021-01-19,0.08491101934386414,0.6030219955081452,0.3121869782971619,599
2021-01-20,0.06515838580943943,0.6155254340326776,0.33507853403141363,573
2021-01-21,-0.058058815604696674,0.5726817989996849,0.29545454545454547,660
2021-01-22,-0.0481262702618793,0.6451413650150221,0.37573385518590996,511
2021-01-23,0.11937657699150883,0.5267687236220168,0.25,92
2021-01-24,0.06667586673460706,0.4832510149776656,0.17801047120418848,191
2021-01-25,-6.582527354573519e-05,0.6196017035612361,0.33014354066985646,627
2021-01-26,0.05010198065373179,0.6199620321955771,0.34794520547945207,730
2021-01-27,-0.11447136268257822,0.6390628045498715,0.3915525114155251,876
2021-01-28,-0.017621650451903184,0.595266266010522,0.333994053518335,1009
2021-01-29,-0.25138078014852294,0.5956453476576802,0.38115330520393814,711
2021-01-30,0.022151122671185117,0.5457416932241096,0.26666666666666666,165
2021-01-31,-0.01589471948217358,0.5681724956033478,0.33727810650887574,169
2021-02-01,0.1103723145512692,0.6107913044378263,0.3507362784471218,747
2021-02-02,0.08320176682688973,0.5900065713039069,0.343030303030303,825
2021-02-03,0.027528240802124716,0.6135233130519789,0.32211538461538464,832
2021-02-04,0.019223553522561606,0.5892088446725764,0.3141025641025641,936
2021-02-05,0.10577170157038772,0.587152514016843,0.32732732732732733,666
2021-02-06,0.1349659761905077,0.45413334941815076,0.15920398009950248,201
2021-02-07,0.07154926290081827,0.5028514559941518,0.2185430463576159,151
2021-02-08,0.16737644344525618,0.5852082991551283,0.3319027181688126,699
2021-02-09,0.020631473295498585,0.6098969485979304,0.3285024154589372,828
2021-02-10,0.027890832671097345,0.6013574814240098,0.30857142857142855,875
2021-02-11,0.007704315922521398,0.5843404812077981,0.3111566018423746,977
2021-02-12,-0.02502105890020524,0.5885698924150397,0.3082191780821918,730
2021-02-13,0.060089484104408626,0.4071082871113092,0.1592920353982301,226
2021-02-14,0.12300119701868449,0.48493581674188113,0.1987179487179487,156
2021-02-15,0.18615042807394544,0.4767157008285466,0.21703853955375255,493
2021-02-16,0.09635162975363694,0.5728542143765017,0.2782101167315175,1028
2021-02-17,-0.012213218901405998,0.604498197724875,0.3037433155080214,935
2021-02-18,-0.01709221869888829,0.585052866306658,0.30146341463414633,1025
2021-02-19,0.06333748643379554,0.5618993436233456,0.2839506172839506,891
2021-02-20,-0.038109580152913144,0.4278830944452723,0.13157894736842105,190
2021-02-21,-0.04117108098984335,0.547074380751209,0.24880382775119617,209
2021-02-22,-0.12532941753920923,0.6081707557426104,0.3582554517133956,642
2021-02-23,0.0031575642717190278,0.5761086626893419,0.2994871794871795,975
2021-02-24,0.05519362394390675,0.5750387369325879,0.2862944162436548,985
2021-02-25,-0.06714811268485657,0.5755361339146274,0.3051330798479088,1052
2021-02-26,-0.10607484518064147,0.5733921940653467,0.31786542923433875,862
2021-02-27,-0.044332236148572214,0.4509445211558329,0.140625,192
2021-02-28,0.028917785892461207,0.6139439235285008,0.3723404255319149,188
2021-03-01,0.19853640225141686,0.5371291299730832,0.2861230329041488,699
2021-03-02,-0.041502842167715,0.5543912304214774,0.2748267898383372,866
2021-03-03,-0.07806890835825181,0.6340440263793629,0.3615894039735099,755
2021-03-04,-0.0826463014581251,0.5945527905951009,0.33148558758314856,902
2021-03-05,-0.01742721691294067,0.5810306014622918,0.29555895865237364,653
2021-03-06,0.020118356465284985,0.5247983368595521,0.22556390977443608,133
2021-03-07,0.03654882150304901,0.5012960575683921,0.23776223776223776,143
2021-03-08,-0.010237068295780236,0.6054340760180174,0.33754740834386854,791
2021-03-09,0.06414108780338774,0.5674025854841186,0.2652838427947598,916
2021-03-10,0.07880325183476022,0.560815287929235,0.2608200455580866,878
2021-03-11,0.07162615776656658,0.5615527207821533,0.26173708920187794,852
2021-03-12,-0.059664948657155034,0.6026915055273656,0.3359375,640
2021-03-13,0.055126550802311235,0.5029040938455958,0.20348837209302326,172
2021-03-14,0.01926320216928919,0.5236647448437801,0.2261904761904762,168
2021-03-15,0.0497437201163672,0.5990922516732264,0.2970639032815199,579
2021-03-16,-0.04772598829361532,0.5935315622271838,0.2985468956406869,757
2021-03-17,-0.05633834878877773,0.5969463544634916,0.30844155844155846,616
2021-03-18,0.012004500653828607,0.5572370958990923,0.2701793721973094,892
2021-03-19,0.019899846246183107,0.5253156367709336,0.2389240506329114,632
2021-03-20,0.12251355884341049,0.38050241048469535,0.10784313725490197,102
2021-03-21,-0.09157862281426787,0.4798160237570533,0.21052631578947367,152
2021-03-22,-0.0196577411558893,0.574444427170276,0.2651851851851852,675
2021-03-23,-0.10102524428327815,0.6002576316156203,0.3481717011128776,629
2021-03-24,-0.03237414276197409,0.6378967302083042,0.38263665594855306,622
2021-03-25,-0.04565843591935064,0.5937139887640027,0.3325153374233129,815
2021-03-26,-0.011165761564105639,0.5962249733814109,0.3284132841328413,542
2021-03-27,0.07389012496379843,0.4402007105189544,0.16265060240963855,166
2021-03-28,-0.07099230254502738,0.6208064744960866,0.363013698630137,146
2021-03-29,-0.06915664595583085,0.599880936379836,0.31981460023174973,863
2021-03-30,-0.061262976628203486,0.6041583404542226,0.32448377581120946,678
2021-03-31,0.001441712970635383,0.6005139315174209,0.3234836702954899,643
2021-04-01,0.1278119730139459,0.6016152078623093,0.33633633633633636,666
2021-04-02,0.042666544336015765,0.5211377342195165,0.20434782608695654,230
2021-04-03,0.003595672966389174,0.5173004634813383,0.19101123595505617,89
2021-04-04,0.054153204013250376,0.41164646920529163,0.1118421052631579,152
2021-04-05,0.08383323778739772,0.5621315500540733,0.27769110764430577,641
2021-04-06,0.07773965188101226,0.5814008215332435,0.29411764705882354,765
2021-04-07,0.033685910155979694,0.5819921780758777,0.2948328267477204,658
2021-04-08,0.03217803368982124,0.5798110974977366,0.29078947368421054,760
2021-04-09,0.03856541875017414,0.5632980525498811,0.28005657708628007,707
2021-04-10,0.09578878573135824,0.38805756377795403,0.12582781456953643,151
2021-04-11,0.12268216338227778,0.503804258970239,0.25735294117647056,136
2021-04-12,-0.1519941804892294,0.5798311085572243,0.3047945205479452,584
2021-04-13,-0.06231362120695197,0.573527889583254,0.27601156069364163,692
2021-04-14,0.041903992585590404,0.5555943405781121,0.26814268142681424,813
2021-04-15,0.07692786314241264,0.5508883514858184,0.264945652173913,736
2021-04-16,0.018929564242816378,0.5884963363856645,0.31339031339031337,702
2021-04-17,0.016085737894447345,0.4465547950440688,0.1509433962264151,159
2021-04-18,0.10380692363813006,0.4673492226100659,0.2,145
2021-04-19,-0.08124800279437748,0.609333389924982,0.3233082706766917,798
2021-04-20,-0.039981096576467076,0.616919140530462,0.3674033149171271,724
2021-04-21,0.11710411797870289,0.5629617082426887,0.2832535885167464,1045
2021-04-22,-0.004117384722477265,0.5606958276476333,0.28314606741573034,890
2021-04-23,0.07298955904086642,0.5569210343880076,0.2892416225749559,567
2021-04-24,0.04392179581742959,0.5841999261133156,0.2953020134228188,149
2021-04-25,0.15380746088042033,0.4901263555397317,0.23622047244094488,127
2021-04-26,0.0549451456620143,0.6084683415703518,0.34782608695652173,598
2021-04-27,-0.03437974266859332,0.5870300990609341,0.3224932249322493,738
2021-04-28,0.050697897092541515,0.5748973291162462,0.2976878612716763,1038
2021-04-29,0.0679155104975921,0.567966230367533,0.3124397299903568,1037
2021-04-30,-0.03761825614970233,0.5500191705914479,0.28824626865671643,1072
2021-05-01,0.08583175119137365,0.490496884757503,0.19617224880382775,209
2021-05-02,0.05264217610729028,0.4594656330470892,0.18072289156626506,166
2021-05-03,0.0712197907819954,0.5444059126652108,0.2434584755403868,879
2021-05-04,-0.00402367111791898,0.6009716367142833,0.3542795232936078,923
2021-05-05,0.04128701916017598,0.553978321961821,0.28220255653883974,1017
2021-05-06,-0.07768830134330063,0.5415719261705855,0.267005076142132,985
2021-05-07,0.06667561216019237,0.5298230031148674,0.24518613607188702,779
2021-05-08,-0.006222731556541236,0.5591230207470538,0.2868217054263566,129
2021-05-09,-0.012023642586616727,0.5654620513746894,0.3051948051948052,154
2021-05-10,-0.09672491236329078,0.6474077504097452,0.4144,625
2021-05-11,-0.1675957935942371,0.5917173981789866,0.3441466854724965,709
2021-05-12,-0.1683745665822999,0.5767284268391766,0.307909604519774,708
2021-05-13,-0.06786452610277442,0.5873076772864908,0.2852807283763278,659
2021-05-14,-0.021519490713253618,0.6018413911650996,0.31666666666666665,600
2021-05-15,-0.03460863415823608,0.48832459333722117,0.1885245901639344,122
2021-05-16,0.04322486430934564,0.5144725734981492,0.25984251968503935,127
2021-05-17,-0.09219604531904647,0.6068556071337714,0.327639751552795,644
2021-05-18,0.024383751976632787,0.5999700875001275,0.33053892215568864,835
2021-05-19,-0.22241748075603562,0.5904367452307576,0.3514705882352941,680
2021-05-20,0.012446046628187908,0.5598492583830788,0.2805232558139535,688
2021-05-21,0.07350065023519314,0.550734960521623,0.252129471890971,587
2021-05-22,-0.07194428058325225,0.5011806085833995,0.19658119658119658,117
2021-05-23,-0.047785823997444736,0.6094045120826654,0.3712574850299401,167
2021-05-24,0.12560762926111005,0.5243157670147951,0.23127035830618892,614
2021-05-25,-0.01588546807590105,0.5875265011604384,0.31985294117647056,544
2021-05-26,0.08531803104032454,0.5738942030087107,0.2830423940149626,802
2021-05-27,0.0436240836606294,0.5637751840889502,0.25986078886310904,862
2021-05-28,0.0945251082394565,0.5427201064933772,0.2640449438202247,712
2021-05-29,0.035462411023773156,0.40181555472586217,0.11688311688311688,154
2021-05-30,0.05063614495512512,0.4384832084713467,0.18888888888888888,180
2021-05-31,0.07867589366656763,0.5363045491725096,0.24074074074074073,270
2021-06-01,0.1706464350905699,0.5773558267409882,0.33174791914387636,841
2021-06-02,0.07955503819624805,0.5759361031773831,0.3016759776536313,716
2021-06-03,-0.052508684533052095,0.5627066056395366,0.28416779431664413,739
2021-06-04,0.04763188596347096,0.5897679719911401,0.3010590015128593,661
2021-06-05,0.07915252489859567,0.48641242455051353,0.18235294117647058,170
2021-06-06,0.0954199678645554,0.5378209079018028,0.2215909090909091,176
2021-06-07,0.004560924143294204,0.6121185686588749,0.34402332361516036,686
2021-06-08,-0.013222093547302029,0.5884221307152899,0.2908545727136432,667
2021-06-09,-0.07573187856014664,0.6008242438498639,0.2943786982248521,676
2021-06-10,0.005433251108178048,0.5224626161939055,0.23614775725593667,758
2021-06-11,-0.05983572635989989,0.5720310211287511,0.24671532846715327,685
2021-06-12,0.03559239918123121,0.3875863800658877,0.10434782608695652,115
2021-06-13,0.09507900293843419,0.41935058021559923,0.13071895424836602,153
2021-06-14,-0.025080984281622233,0.5774767857563875,0.26594090202177295,643
2021-06-15,-0.04659604207307351,0.5946094590230034,0.31092436974789917,595
2021-06-16,-0.04643872233399699,0.5702416615808565,0.2541856925418569,657
2021-06-17,-0.09591710715867671,0.5752838879782537,0.3153526970954357,723
2021-06-18,-0.11274554330830266,0.6041790827838118,0.3758503401360544,588
2021-06-19,0.028893921379895174,0.4265698322035516,0.13953488372093023,129
2021-06-20,0.036472185683178615,0.5695844294718047,0.24096385542168675,166
2021-06-21,-0.025075389309965893,0.5729154352118477,0.2774480712166172,674
2021-06-22,0.06279733586599584,0.5693422405400397,0.2918825561312608,579
2021-06-23,0.05432468844496686,0.5984002674867659,0.3026086956521739,575
2021-06-24,0.12310154367716424,0.5173372358950549,0.24118476727785615,709
2021-06-25,0.0753490364771675,0.5960348783884157,0.32765151515151514,528
2021-06-26,0.039234678764812285,0.5325268932413053,0.23770491803278687,122
2021-06-27,0.07781278788515017,0.4900951188954361,0.2198581560283688,141
2021-06-28,-0.011293964092527012,0.5741722700197319,0.27105666156202146,653
2021-06-29,0.02349827399231353,0.5858107043800941,0.29245283018867924,530
2021-06-30,0.007408661850845963,0.5882242477767076,0.3155080213903743,561
2021-07-01,0.029587058445964105,0.5520031836981337,0.27450980392156865,663
2021-07-02,0.0721437800558483,0.5630723315559655,0.2809224318658281,477
2021-07-03,0.047850583692069175,0.479872509763209,0.22077922077922077,77
2021-07-04,0.12322625232970014,0.45815317665225075,0.226890756302521,119
2021-07-05,0.03801731237923944,0.515851398154562,0.22077922077922077,154
2021-07-06,-0.1772640146463301,0.6051831301895852,0.37251356238698013,553
2021-07-07,-0.08187940660422381,0.5960940663204967,0.35375494071146246,506
2021-07-08,-0.1882369195388111,0.5714361467644083,0.32705248990578734,743
2021-07-09,0.07259438414753917,0.6000434786530736,0.3247422680412371,582
2021-07-10,0.052404559734794826,0.42434010667951316,0.12121212121212122,99
2021-07-11,0.12945593932818156,0.528688200487246,0.28125,128
2021-07-12,-0.011702205848053728,0.5852814267769838,0.30633802816901406,568
2021-07-13,-0.12564246975845356,0.6121154127351737,0.35736196319018404,652
2021-07-14,0.03629983218696305,0.6141414850307294,0.3338192419825073,686
2021-07-15,-0.11604927477394322,0.5906348434191477,0.34749620637329287,659
2021-07-16,-0.10567823532328476,0.6135008268319373,0.3625,640
2021-07-17,0.006967831013554877,0.44281221450985236,0.16363636363636364,110
2021-07-18,-0.02985214670254311,0.5097744147891292,0.23943661971830985,142
2021-07-19,-0.31323835964280144,0.6089545084504014,0.4618055555555556,864
2021-07-20,0.08429926398469076,0.5539119571155872,0.2707736389684814,698
2021-07-21,0.11093204384581205,0.58195662376885,0.31886024423337855,737
2021-07-22,0.0002430788799186697,0.5565264227274423,0.2644110275689223,798
2021-07-23,0.05780655404468009,0.6419325252750075,0.3979763912310287,593
2021-07-24,0.06423081348377063,0.4978430967464568,0.23308270676691728,133
2021-07-25,0.053942078526024936,0.38907676859682855,0.13114754098360656,122
2021-07-26,-0.029196470455203002,0.580247178747131,0.31281198003327787,601
2021-07-27,-0.06633230919556264,0.6197787787936598,0.3689839572192513,748
2021-07-28,0.039789519001794504,0.5857105765139491,0.3297997644287397,849
2021-07-29,0.03498593112798024,0.5570941406627478,0.28616684266103487,947
2021-07-30,-0.14413424675320757,0.5647734757303113,0.31862068965517243,725
2021-07-31,0.0562672750269239,0.5158176963755972,0.20540540540540542,185
2021-08-01,0.006409185247187234,0.5329668907926086,0.25153374233128833,163
2021-08-02,0.01615041326170781,0.5721866968451026,0.28929765886287623,598
2021-08-03,-0.015135245966885202,0.5908654524675439,0.3329682365826944,913
2021-08-04,-0.04403974934656003,0.5890355594591719,0.3299492385786802,985
2021-08-05,0.01818063349406702,0.5470825504845926,0.2722419928825623,1124
2021-08-06,0.009899784405000264,0.5797176383371595,0.3047858942065491,794
2021-08-07,0.08410243021652979,0.5200704503214137,0.23529411764705882,170
2021-08-08,0.0356425519566983,0.49732599750477385,0.22282608695652173,184
2021-08-09,-0.03739299034893289,0.6071675066696031,0.3504380475594493,799
2021-08-10,-0.02858724034046882,0.610919799747532,0.3506849315068493,730
2021-08-11,-0.07472929739084776,0.6065381315025967,0.33126934984520123,646
2021-08-12,-0.045802217003301525,0.5887823839420417,0.3061465721040189,846
2021-08-13,-0.04368331103074935,0.6080182245040129,0.33154121863799285,558
2021-08-14,-0.05348238342699884,0.6168524698198234,0.31932773109243695,119
2021-08-15,0.002814962823943394,0.4873499146277172,0.23170731707317074,164
2021-08-16,-0.13556099098536276,0.6183215205909548,0.36,775
2021-08-17,-0.2237808162611,0.6047311716172439,0.41272189349112426,676
2021-08-18,-0.11882497811195802,0.5814162626736418,0.30612244897959184,686
2021-08-19,-0.18319646282040555,0.629725962900942,0.41594202898550725,690
2021-08-20,-0.08386610801282682,0.6165926558435547,0.3333333333333333,684
2021-08-21,0.0074731783135562925,0.44835048241911585,0.15602836879432624,141
2021-08-22,0.043528023657936545,0.5391945627202862,0.2864321608040201,199
2021-08-23,0.1445763006783163,0.557349781899664,0.29750778816199375,642
2021-08-24,0.11157540728648503,0.5943918142475699,0.3402777777777778,720
2021-08-25,0.0841649996071327,0.5795564334947778,0.30139372822299654,574
2021-08-26,-0.12713010052894053,0.6048930238370476,0.3583106267029973,734
2021-08-27,0.07404782605772942,0.5774132596786657,0.27148703956343795,733
2021-08-28,-0.09118465906189334,0.5567098067253674,0.2838709677419355,155
2021-08-29,-0.08216814321303179,0.58612262515177,0.30952380952380953,126
2021-08-30,-0.07714667930701495,0.5865296043195962,0.30404217926186294,569
2021-08-31,-0.011620535270163887,0.624707824279152,0.3561811505507956,817
2021-09-01,0.048142390428008615,0.5912206062844119,0.30494505494505497,728
2021-09-02,0.08976118087920608,0.5788856955867898,0.30839002267573695,882
2021-09-03,-0.0533554158499761,0.5930714144619997,0.3232484076433121,628
2021-09-04,-0.09705277444817216,0.4922146807151519,0.20481927710843373,166
2021-09-05,0.015353331850333647,0.593054447848039,0.2727272727272727,132
2021-09-06,-0.11321588296310178,0.5835941002658224,0.30952380952380953,168
2021-09-07,-0.06031672231463358,0.6032219220813313,0.32805071315372425,631
2021-09-08,-0.04762166256743266,0.5885224263094587,0.2975295381310419,931
2021-09-09,-0.10247850774641276,0.6104811860430329,0.3541666666666667,816
2021-09-10,-0.03563225403380622,0.5854032247071941,0.3057324840764331,628
2021-09-11,0.027781512200211484,0.445402146287248,0.14583333333333334,144
2021-09-12,-0.019317998845751087,0.47499443227751803,0.19166666666666668,120
2021-09-13,-0.07510407596099668,0.5632361341591812,0.2573170731707317,820
2021-09-14,-0.0585567451511538,0.5318367037132368,0.22721268163804492,757
2021-09-15,0.025782064200896106,0.5988200388132362,0.30741190765492105,823
2021-09-16,-0.01701721078722181,0.5491113845184918,0.2586427656850192,781
2021-09-17,-0.1207949323263267,0.5729469291389867,0.3353028064992615,677
2021-09-18,0.07127162276042832,0.45589088581454695,0.16339869281045752,153
2021-09-19,-0.011117068741943955,0.43697950019061227,0.15469613259668508,181
2021-09-20,-0.19635816926478025,0.5925612241425217,0.3642691415313225,862
2021-09-21,-0.03893460277959311,0.5462364347796197,0.2446043165467626,834
2021-09-22,0.014197871628801312,0.5857618575375827,0.2926829268292683,697
2021-09-23,0.10196366616582964,0.587143070302821,0.2859375,640
2021-09-24,-0.19242959196368853,0.6058048027089982,0.35038759689922483,645
2021-09-25,0.03767142768787301,0.4457821072083251,0.13664596273291926,161
2021-09-26,0.12229539783013438,0.5013844254891733,0.2215568862275449,167
2021-09-27,-0.1073052165183154,0.6046426071443228,0.3366477272727273,704
2021-09-28,-0.154457499283008,0.6033104672045136,0.3471337579617834,942
2021-09-29,-0.07694589676146832,0.5883875726913568,0.314873417721519,632
2021-09-30,-0.07436365655271437,0.5733864516511341,0.30205655526992287,778
2021-10-01,-0.03658868229035531,0.5806067704045555,0.3140376266280753,691
2021-10-02,0.05345394171010225,0.4624494555012954,0.17307692307692307,156
2021-10-03,-0.0292689754755911,0.4751311948067396,0.16167664670658682,167
2021-10-04,-0.12323762028993175,0.6466107961973631,0.41620111731843573,716
2021-10-05,0.029805867295516163,0.6129661240189116,0.3406432748538012,684
2021-10-06,-0.15958106536360173,0.6442768796722113,0.40965732087227413,642
2021-10-07,0.0715386256185609,0.5543961358271817,0.2548209366391185,726
2021-10-08,-0.13339067981673797,0.6197572776872546,0.3649906890130354,537
2021-10-09,-0.15664046563040046,0.4423789352185805,0.16541353383458646,133
2021-10-10,0.016574750736921648,0.41208431561707726,0.13291139240506328,158
2021-10-11,0.027040322932542125,0.570435307589659,0.2778561354019746,709
2021-10-12,-0.03310898914650629,0.5749698226168585,0.28192161820480405,791
2021-10-13,-0.03297639855078164,0.5986027338243846,0.2874543239951279,821
2021-10-14,0.1609246675786811,0.5498198844731773,0.29655990510083036,843
2021-10-15,0.04407417718423428,0.5692410711293917,0.3131868131868132,728
2021-10-16,-0.0700125316389246,0.5255581242008337,0.23529411764705882,153
2021-10-17,0.05707205805395331,0.47368197952521107,0.22023809523809523,168
2021-10-18,-0.01722797547631404,0.5967561285013171,0.3215686274509804,765
2021-10-19,0.030199217107711417,0.6000308932562161,0.29848484848484846,660
2021-10-20,0.029358350865469122,0.5919767095479036,0.2957920792079208,808
2021-10-21,0.03627576997893328,0.5608928043577489,0.2907869481765835,1042
2021-10-22,-0.011480246923562419,0.5981562172837882,0.32947976878612717,692
2021-10-23,0.11672753021689772,0.4513657648516236,0.1450381679389313,131
2021-10-24,0.0630266948238663,0.5292493901781479,0.2826086956521739,138
2021-10-25,0.10015991260132469,0.5734877919808841,0.29219858156028367,705
2021-10-26,0.09934456543675785,0.598065395067206,0.33241379310344826,725
2021-10-27,-0.04443278361938734,0.6347666829204581,0.39737470167064437,838
2021-10-28,0.06345391794056991,0.5428385873805465,0.2693032015065913,1062
2021-10-29,-0.003319864552126476,0.5957520811278392,0.3354908306364617,927
2021-10-30,0.0533634337243335,0.4835339432659085,0.22758620689655173,145
2021-10-31,-0.012263773723428411,0.4902397075743708,0.18045112781954886,133
2021-11-01,0.06038608950428949,0.5643499646187583,0.2829912023460411,682
2021-11-02,0.0303989499260807,0.6126719536493028,0.35093896713615025,852
2021-11-03,0.01996168990708178,0.5726930688670668,0.30357142857142855,840
2021-11-04,-0.0033419122131471118,0.5571772077243052,0.3109072375127421,981
2021-11-05,0.047332154419781794,0.5961611104072518,0.34850455136540964,769
2021-11-06,0.12290454546318334,0.421163519276336,0.13725490196078433,153
2021-11-07,0.08107305250651255,0.47428983694430066,0.15748031496062992,127
2021-11-08,0.052772230175784064,0.6186405922016835,0.38382541720154045,779
2021-11-09,-0.023172016083417346,0.5843725931933439,0.29265402843601895,844
2021-11-10,-0.0815215211859161,0.5992238504982365,0.3517915309446254,614
2021-11-11,-0.02923997550016433,0.568106539907905,0.2689987937273824,829
2021-11-12,0.01945520610618992,0.5730667043093564,0.27899159663865547,595
2021-11-13,0.07498025781075869,0.5468705039241435,0.26785714285714285,112
2021-11-14,0.062463089064428004,0.5030986727663126,0.2802547770700637,157
2021-11-15,-0.06610435554334386,0.6321998112843569,0.3664772727272727,704
2021-11-16,0.016611029675020973,0.5935916763400563,0.3121301775147929,676
2021-11-17,-0.11970015093888042,0.6167081987685401,0.3679890560875513,731
2021-11-18,-0.05731467997814656,0.5927570992296908,0.3448275862068966,783
2021-11-19,-0.11262858723987834,0.5947699613387681,0.32232496697490093,757
2021-11-20,0.027010668657327954,0.38320976299468795,0.09868421052631579,152
2021-11-21,0.062006329339655004,0.4676995193901396,0.18235294117647058,170
2021-11-22,0.042027719709512676,0.5971728270730106,0.3100303951367781,658
2021-11-23,-0.01081280879847273,0.6056477239325322,0.3360323886639676,741
2021-11-24,-0.10451911913190523,0.5967398412128686,0.35597826086956524,736
2021-11-25,-0.037959479701218254,0.5827262014626775,0.2798165137614679,218
2021-11-26,-0.3018936909587178,0.6617340265144689,0.5055187637969095,453
2021-11-27,-0.18857825710265724,0.5470945279976192,0.2962962962962963,135
2021-11-28,0.007482577906921506,0.5338067489156291,0.25,160
2021-11-29,-0.05615152378680844,0.5977650090952222,0.2849083215796897,709
2021-11-30,-0.18963469646981743,0.6236222983200137,0.40965346534653463,808
2021-12-01,-0.060081873734792075,0.6030359804690859,0.32222222222222224,900
2021-12-02,0.0319733587396474,0.5572639103246029,0.2687116564417178,815
2021-12-03,-0.2298471626692939,0.619224370943092,0.41544607190412786,751
2021-12-04,-0.060839644557207216,0.5696454494804732,0.32653061224489793,98
2021-12-05,-0.2667771449376797,0.5371514448036836,0.3448275862068966,174
2021-12-06,-0.007365563641423764,0.6045531698225262,0.34057971014492755,690
2021-12-07,0.11467230404025659,0.6272038830532763,0.38425381903642775,851
2021-12-08,-0.024199038254793245,0.6140019587607495,0.3217893217893218,693
2021-12-09,-0.15448645804913677,0.5814872193696068,0.3292517006802721,735
2021-12-10,-0.03630501963198185,0.5868454433282405,0.3157894736842105,608
2021-12-11,0.050164499047662126,0.4664487358682553,0.16326530612244897,147
2021-12-12,0.05857985059802349,0.4698836180214454,0.16153846153846155,130
2021-12-13,-0.16530065165317645,0.5865541026089797,0.3049095607235142,774
2021-12-14,-0.1577761824748953,0.603056033183612,0.34236804564907275,701
2021-12-15,-0.08053107490175522,0.6246677207259826,0.3288590604026846,745
2021-12-16,-0.04207985444307918,0.5726764572078238,0.28465346534653463,808
2021-12-17,-0.1685933105241945,0.6202783429897294,0.3954154727793696,698
2021-12-18,0.017013863249270764,0.5048222769875476,0.1981981981981982,111
2021-12-19,-0.05635813668265309,0.5170704537252256,0.2323943661971831,142
2021-12-20,-0.23631474905843722,0.6233954957596772,0.4204398447606727,773
2021-12-21,0.027985846360524494,0.6185114281785904,0.3333333333333333,750
2021-12-22,-0.07204231619258229,0.6167008039587806,0.3606811145510836,646
2021-12-23,0.09101479573311,0.5639231163519169,0.3072847682119205,755
2021-12-24,-0.08214335844275497,0.5632676969028464,0.2755102040816326,294
2021-12-25,-0.30163625348359346,0.47721588503601026,0.20192307692307693,104
2021-12-26,-0.17837087844615568,0.5081760509561729,0.2275449101796407,167
2021-12-27,-0.015440621398559564,0.5717459710183946,0.28471001757469244,569
2021-12-28,-0.1763019829732404,0.5948724285036756,0.36661211129296234,611
2021-12-29,-0.18700637377507695,0.6166902287111579,0.36486486486486486,666
2021-12-30,-0.12155599725618439,0.5954800345167282,0.3207810320781032,717
2021-12-31,-0.1267507372386836,0.5837185228610711,0.29711751662971175,451
2022-01-01,0.023042678507784055,0.5926305076386549,0.3492063492063492,63
2022-01-02,-0.05075966396875549,0.4721645942281639,0.21052631578947367,114
2022-01-03,0.10158409563054939,0.5778137596734916,0.29790419161676646,668
2022-01-04,-0.01835957872093592,0.6071896106372868,0.3276699029126214,824
2022-01-05,-0.07751895870755733,0.6149804968096019,0.3552168815943728,853
2022-01-06,-0.10535848134032419,0.60393514829467,0.3492822966507177,836
2022-01-07,-0.1580690713388193,0.6156731181302231,0.38413098236775817,794
2022-01-08,-0.3507126404783102,0.5582538143794226,0.4212962962962963,216
2022-01-09,-0.3695083484227691,0.6112488791188082,0.5186915887850467,214
2022-01-10,-0.17990344463484553,0.6183380037006726,0.4006514657980456,921
2022-01-11,0.05511532332058306,0.6123816621344075,0.3296296296296296,810
2022-01-12,0.08114268023380967,0.645837157471592,0.37694419030192133,1093
2022-01-13,0.083070827604456,0.6241710353584509,0.3837753510140406,1282
2022-01-14,-0.05106791729505443,0.6576425273066587,0.4102333931777379,1114
2022-01-15,-0.30301048104402595,0.6091961340160036,0.4607329842931937,191
2022-01-16,-0.41571318004112523,0.5388690302080302,0.44144144144144143,222
2022-01-17,0.06508677306308908,0.6368800607302688,0.37327188940092165,651
2022-01-18,-0.06906018391290336,0.691575618397759,0.4839549002601908,1153
2022-01-19,0.05772451905731703,0.641284392851677,0.3898305084745763,1298
2022-01-20,0.07484871923539256,0.6657177349102357,0.43029814665592264,1241
2022-01-21,-0.0835828520745971,0.6410300527601556,0.40898155573376105,1247
2022-01-22,0.019847960965911838,0.5394560229762276,0.27007299270072993,137
2022-01-23,-0.014984876362595169,0.5067035951784767,0.22641509433962265,159
2022-01-24,-0.07809509552681625,0.6579831889663043,0.4373134328358209,1340
2022-01-25,-0.02188042315982528,0.6403040382373045,0.3837298541826554,1303
2022-01-26,0.04916515448086188,0.6538661411074056,0.3952975753122704,1361
2022-01-27,0.019303222932848172,0.654904463485259,0.4135572139303483,1608
2022-01-28,0.014860067735347456,0.6692378443736788,0.4255832662912309,1243
2022-01-29,-0.01042815167351631,0.5421017319005377,0.24858757062146894,177
2022-01-30,-0.029045159555971624,0.5765661435139424,0.33,100
2022-01-31,0.09141056144116902,0.624941098870993,0.3676222596964587,1186
2022-02-01,-0.010844852005318073,0.6454098119459685,0.3977191732002851,1403
2022-02-02,0.052389919858390664,0.6829033113201853,0.44804318488529016,1482
2022-02-03,-0.00507581828644069,0.6648522701170839,0.43481138318994045,1511
2022-02-04,0.02210355402618752,0.6546426505375028,0.4169611307420495,1132
